PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0016775,2025-07-03 21:02:57,CLI001731,PROD000015,Ecommerce,3,645.46,0.144,1936.38,278.84,1657.54
PED0028062,2025-06-17 20:58:49,CLI000285,PROD000003,Loja Física,1,507.0,0.086,507.0,43.6,463.4
PED0033058,2024-12-21 19:49:54,CLI000426,PROD000148,Ecommerce,1,476.28,0.065,476.28,30.96,445.32
PED0022309,2025-01-03 15:06:46,CLI001926,PROD000096,Ecommerce,1,893.3,0.058,893.3,51.81,841.49
PED0022971,2025-01-09 21:37:07,CLI001480,PROD000018,Ecommerce,1,1042.63,0.046,1042.63,47.96,994.67
PED0013861,2024-10-26 07:49:47,CLI001100,PROD000017,Loja Física,5,589.24,0.097,2946.2,285.78,2660.42
PED0040592,2024-08-13 01:01:23,CLI000235,PROD000022,Ecommerce,1,541.76,0.063,541.76,34.13,507.63
PED0024668,2024-02-24 15:17:24,CLI000898,PROD000086,Marketplace,1,872.45,0.09,872.45,78.52,793.93
PED0042170,2023-10-14 14:14:18,CLI001741,PROD000138,Ecommerce,1,189.94,0.0,189.94,0.0,189.94
PED0000821,2025-06-18 12:55:35,CLI001615,PROD000083,Ecommerce,1,414.25,0.12,414.25,49.71,364.54
PED0007112,2024-11-22 22:01:08,CLI000564,PROD000008,Ecommerce,1,821.85,0.004,821.85,3.29,818.56
PED0032980,2024-02-23 11:18:06,CLI000480,PROD000112,Ecommerce,1,658.99,0.062,658.99,40.86,618.13
PED0010801,2025-06-28 07:17:12,CLI000498,PROD000118,Ecommerce,1,537.01,0.003,537.01,1.61,535.4
PED0021802,2024-05-26 03:13:43,CLI001908,PROD000118,Loja Física,2,493.32,0.124,986.64,122.34,864.3
PED0012772,2025-07-20 04:05:55,CLI000559,PROD000014,Ecommerce,1,1049.92,0.125,1049.92,131.24,918.68
PED0012450,2024-09-10 14:53:54,CLI000945,PROD000062,Loja Física,2,1115.25,0.0,2230.5,0.0,2230.5
PED0003212,2024-04-15 12:16:05,CLI000142,PROD000080,Marketplace,2,1098.32,0.0,2196.64,0.0,2196.64
PED0036849,2023-12-01 18:44:33,CLI000374,PROD000133,Ecommerce,1,363.21,0.065,363.21,23.61,339.6
PED0012892,2024-12-24 17:06:47,CLI000999,PROD000040,Ecommerce,3,87.83,0.0,263.49,0.0,263.49
PED0042780,2025-04-12 16:58:14,CLI001957,PROD000028,Loja Física,2,868.89,0.076,1737.78,132.07,1605.71
PED0020952,2024-08-25 07:48:26,CLI001179,PROD000114,Loja Física,1,551.93,0.069,551.93,38.08,513.85
PED0041871,2025-05-16 13:07:42,CLI000531,PROD000129,Ecommerce,1,965.23,0.091,965.23,87.84,877.39
PED0007027,2023-09-20 19:04:16,CLI001822,PROD000063,Ecommerce,1,231.73,0.129,231.73,29.89,201.84
PED0028438,2025-04-19 08:27:40,CLI000040,PROD000023,Ecommerce,2,828.86,0.034,1657.72,56.36,1601.36
PED0002912,2024-08-21 12:20:47,CLI001724,PROD000062,Ecommerce,2,1151.17,0.056,2302.34,128.93,2173.41
PED0043451,2025-07-18 21:43:30,CLI001116,PROD000060,Marketplace,1,1027.97,0.178,1027.97,182.98,844.99
PED0012430,2024-03-19 07:52:01,CLI001993,PROD000120,Ecommerce,1,891.52,0.032,891.52,28.53,862.99
PED0002381,2024-07-20 22:30:47,CLI000760,PROD000113,Ecommerce,3,673.54,0.165,2020.62,333.4,1687.22
PED0012451,2024-01-21 09:19:43,CLI000518,PROD000108,Loja Física,1,356.53,0.128,356.53,45.64,310.89
PED0005372,2024-02-03 20:34:13,CLI000571,PROD000038,Marketplace,2,580.65,0.147,1161.3,170.71,990.59
PED0010896,2024-12-03 07:53:57,CLI001059,PROD000104,Marketplace,3,582.18,0.048,1746.54,83.83,1662.71
PED0005999,2025-01-06 15:02:16,CLI001553,PROD000051,Ecommerce,1,581.07,0.135,581.07,78.44,502.63
PED0017324,2024-02-08 18:30:39,CLI001028,PROD000007,Ecommerce,2,576.93,0.055,1153.86,63.46,1090.4
PED0008387,2024-09-27 12:13:53,CLI001055,PROD000116,Ecommerce,2,903.83,0.0,1807.66,0.0,1807.66
PED0026766,2024-10-14 20:40:32,CLI001021,PROD000112,Marketplace,1,673.45,0.082,673.45,55.22,618.23
PED0038746,2025-02-26 20:23:42,CLI001753,PROD000036,Ecommerce,1,355.01,0.095,355.01,33.73,321.28
PED0037695,2024-05-01 20:43:52,CLI000770,PROD000040,Marketplace,1,66.93,0.099,66.93,6.63,60.3
PED0041231,2024-05-17 20:53:23,CLI001127,PROD000034,Ecommerce,1,1072.41,0.005,1072.41,5.36,1067.05
PED0012096,2023-07-25 12:26:03,CLI000275,PROD000092,Loja Física,2,549.78,0.07,1099.56,76.97,1022.59
PED0043839,2024-02-07 19:43:42,CLI000545,PROD000145,Ecommerce,1,401.88,0.033,401.88,13.26,388.62
PED0003843,2024-03-06 11:32:29,CLI000023,PROD000132,Ecommerce,2,1073.98,0.026,2147.96,55.85,2092.11
PED0043660,2025-02-14 17:29:07,CLI001367,PROD000107,Marketplace,1,1080.16,0.108,1080.16,116.66,963.5
PED0022353,2024-06-15 10:36:52,CLI001543,PROD000140,Ecommerce,2,781.93,0.079,1563.86,123.54,1440.32
PED0008324,2025-03-27 00:03:15,CLI001836,PROD000074,Ecommerce,1,1297.56,0.155,1297.56,201.12,1096.44
PED0001774,2025-02-27 13:58:12,CLI000803,PROD000026,Ecommerce,1,1069.95,0.031,1069.95,33.17,1036.78
PED0040756,2025-07-30 15:23:09,CLI000759,PROD000030,Ecommerce,2,820.26,0.163,1640.52,267.4,1373.12
PED0014645,2025-06-07 20:17:55,CLI000783,PROD000070,Ecommerce,1,148.56,0.061,148.56,9.06,139.5
PED0042015,2024-11-25 00:17:30,CLI000458,PROD000087,Ecommerce,3,943.57,0.116,2830.71,328.36,2502.35
PED0043001,2023-11-13 20:12:51,CLI001092,PROD000113,Marketplace,2,662.27,0.121,1324.54,160.27,1164.27
PED0034602,2024-12-10 17:56:35,CLI001449,PROD000006,Ecommerce,1,282.82,0.067,282.82,18.95,263.87
PED0036493,2025-06-13 12:01:44,CLI000610,PROD000130,Loja Física,1,657.26,0.0,657.26,0.0,657.26
PED0040990,2024-02-07 19:59:09,CLI000545,PROD000020,Ecommerce,3,1042.11,0.058,3126.33,181.33,2945.0
PED0022717,2023-10-07 08:56:58,CLI001476,PROD000107,Loja Física,2,1235.78,0.149,2471.56,368.26,2103.3
PED0035649,2025-04-28 06:25:29,CLI001984,PROD000111,Ecommerce,1,81.87,0.009,81.87,0.74,81.13
PED0034957,2025-06-19 16:08:57,CLI000847,PROD000018,Marketplace,1,1266.69,0.0,1266.69,0.0,1266.69
PED0001199,2025-03-05 15:49:50,CLI000276,PROD000135,Marketplace,1,653.54,0.05,653.54,32.68,620.86
PED0042881,2025-07-05 13:57:03,CLI000118,PROD000062,Ecommerce,1,984.64,0.05,984.64,49.23,935.41
PED0043616,2025-04-16 20:37:35,CLI000525,PROD000042,Ecommerce,4,231.33,0.088,925.32,81.43,843.89
PED0002325,2024-08-31 15:51:24,CLI001141,PROD000022,Marketplace,1,542.08,0.08,542.08,43.37,498.71
PED0039953,2025-04-02 11:29:24,CLI001480,PROD000125,Marketplace,2,253.17,0.045,506.34,22.79,483.55
PED0021273,2023-08-06 17:40:17,CLI000557,PROD000019,Marketplace,1,872.2,0.059,872.2,51.46,820.74
PED0030787,2024-11-20 08:54:35,CLI001789,PROD000040,Ecommerce,1,76.19,0.06,76.19,4.57,71.62
PED0004344,2025-07-24 20:58:49,CLI000482,PROD000097,Ecommerce,1,360.82,0.026,360.82,9.38,351.44
PED0038486,2025-07-02 13:04:46,CLI001109,PROD000114,Ecommerce,1,711.43,0.106,711.43,75.41,636.02
PED0024886,2025-04-06 20:16:50,CLI001163,PROD000061,Ecommerce,1,1068.24,0.128,1068.24,136.73,931.51
PED0020531,2023-10-06 05:08:55,CLI001968,PROD000007,Loja Física,1,579.95,0.026,579.95,15.08,564.87
PED0037079,2023-07-05 00:16:43,CLI000715,PROD000039,Marketplace,4,87.83,0.116,351.32,40.75,310.57
PED0023177,2024-01-31 03:01:27,CLI001228,PROD000007,Ecommerce,4,579.71,0.0,2318.84,0.0,2318.84
PED0024593,2024-07-08 13:39:37,CLI000895,PROD000042,Ecommerce,5,232.03,0.101,1160.15,117.18,1042.97
PED0015838,2025-05-22 00:56:05,CLI000348,PROD000121,Ecommerce,1,976.7,0.096,976.7,93.76,882.94
PED0031065,2024-06-04 13:22:46,CLI001426,PROD000126,Loja Física,1,544.67,0.042,544.67,22.88,521.79
PED0016370,2025-04-07 19:42:39,CLI000050,PROD000138,Marketplace,1,189.29,0.0,189.29,0.0,189.29
PED0006458,2023-08-22 13:56:29,CLI000373,PROD000096,Ecommerce,1,1029.19,0.07,1029.19,72.04,957.15
PED0009470,2025-05-30 18:53:25,CLI001890,PROD000058,Loja Física,1,1158.51,0.092,1158.51,106.58,1051.93
PED0024876,2025-01-29 19:05:36,CLI001198,PROD000146,Marketplace,1,202.94,0.103,202.94,20.9,182.04
PED0005898,2025-02-20 04:47:28,CLI001910,PROD000141,Ecommerce,1,816.44,0.036,816.44,29.39,787.05
PED0016919,2025-06-23 09:38:54,CLI001805,PROD000035,Ecommerce,1,463.4,0.033,463.4,15.29,448.11
PED0022262,2025-03-05 14:10:15,CLI001645,PROD000026,Ecommerce,1,877.17,0.079,877.17,69.3,807.87
PED0032594,2024-09-27 07:27:13,CLI001060,PROD000092,Ecommerce,1,608.05,0.025,608.05,15.2,592.85
PED0041778,2024-03-31 10:47:13,CLI001677,PROD000042,Loja Física,2,293.95,0.044,587.9,25.87,562.03
PED0028409,2024-10-02 14:22:15,CLI000011,PROD000071,Ecommerce,2,982.46,0.083,1964.92,163.09,1801.83
PED0037824,2025-05-24 04:52:26,CLI000415,PROD000070,Marketplace,2,159.06,0.046,318.12,14.63,303.49
PED0037840,2024-03-02 09:17:29,CLI000410,PROD000026,Ecommerce,1,912.84,0.0,912.84,0.0,912.84
PED0016436,2025-05-16 17:42:03,CLI000531,PROD000014,Ecommerce,3,1078.29,0.082,3234.87,265.26,2969.61
PED0011551,2024-05-21 13:56:02,CLI001423,PROD000138,Ecommerce,1,185.56,0.052,185.56,9.65,175.91
PED0021816,2024-08-23 03:39:57,CLI001271,PROD000083,Marketplace,1,441.49,0.03,441.49,13.24,428.25
PED0002999,2025-06-29 15:41:18,CLI001950,PROD000105,Ecommerce,1,664.8,0.081,664.8,53.85,610.95
PED0001492,2025-07-18 03:37:54,CLI001515,PROD000118,Ecommerce,1,591.1,0.082,591.1,48.47,542.63
PED0010956,2025-02-16 18:30:11,CLI001899,PROD000069,Loja Física,1,180.63,0.054,180.63,9.75,170.88
PED0023924,2025-06-21 12:38:52,CLI001214,PROD000021,Ecommerce,1,733.91,0.007,733.91,5.14,728.77
PED0018241,2024-12-27 01:21:48,CLI000940,PROD000076,Marketplace,1,355.78,0.082,355.78,29.17,326.61
PED0032553,2024-05-18 14:09:10,CLI001102,PROD000109,Marketplace,3,880.5,0.086,2641.5,227.17,2414.33
PED0018294,2025-01-05 18:07:44,CLI000701,PROD000037,Ecommerce,1,1195.2,0.027,1195.2,32.27,1162.93
PED0029973,2023-11-19 16:21:37,CLI000235,PROD000139,Loja Física,3,900.23,0.088,2700.69,237.66,2463.03
PED0033592,2024-06-25 18:19:38,CLI000613,PROD000097,Ecommerce,3,397.28,0.104,1191.84,123.95,1067.89
PED0028133,2024-05-26 09:50:48,CLI000354,PROD000013,Loja Física,3,1192.06,0.134,3576.18,479.21,3096.97
PED0032707,2023-11-28 09:38:05,CLI000247,PROD000149,Ecommerce,3,265.09,0.052,795.27,41.35,753.92
PED0014385,2024-06-02 14:57:06,CLI000848,PROD000057,Ecommerce,3,849.13,0.081,2547.39,206.34,2341.05
PED0032164,2024-10-26 19:20:20,CLI001204,PROD000007,Ecommerce,2,642.11,0.089,1284.22,114.3,1169.92
PED0011657,2024-04-06 03:29:59,CLI000689,PROD000130,Marketplace,1,625.4,0.05,625.4,31.27,594.13
PED0026800,2024-04-20 15:30:09,CLI000172,PROD000117,Ecommerce,1,723.97,0.129,723.97,93.39,630.58
PED0038173,2025-06-23 17:07:12,CLI001075,PROD000021,Ecommerce,1,721.33,0.102,721.33,73.58,647.75
PED0018568,2025-04-23 09:33:27,CLI001113,PROD000054,Marketplace,3,901.7,0.081,2705.1,219.11,2485.99
PED0003614,2025-08-05 13:05:02,CLI000316,PROD000121,Ecommerce,5,849.45,0.06,4247.25,254.83,3992.42
PED0037396,2025-05-17 07:51:17,CLI000911,PROD000092,Loja Física,2,533.5,0.053,1067.0,56.55,1010.45
PED0038789,2025-03-01 17:09:30,CLI001257,PROD000078,Ecommerce,1,288.05,0.036,288.05,10.37,277.68
PED0016745,2025-03-24 08:38:15,CLI000252,PROD000093,Ecommerce,1,516.16,0.11,516.16,56.78,459.38
PED0011253,2025-06-29 18:47:18,CLI000322,PROD000043,Ecommerce,1,406.6,0.111,406.6,45.13,361.47
PED0040296,2024-07-30 08:33:31,CLI001100,PROD000007,Loja Física,1,708.78,0.001,708.78,0.71,708.07
PED0017362,2025-04-19 01:47:19,CLI000432,PROD000110,Loja Física,1,396.0,0.07,396.0,27.72,368.28
PED0027821,2023-11-27 12:41:49,CLI001665,PROD000150,Ecommerce,2,542.86,0.073,1085.72,79.26,1006.46
PED0028622,2025-08-01 18:38:01,CLI000396,PROD000032,Marketplace,1,1086.35,0.152,1086.35,165.13,921.22
PED0027196,2024-11-11 12:25:22,CLI000129,PROD000093,Ecommerce,1,557.52,0.041,557.52,22.86,534.66
PED0018679,2024-12-26 18:56:13,CLI001501,PROD000139,Ecommerce,1,910.96,0.048,910.96,43.73,867.23
PED0012899,2023-02-25 19:33:15,CLI000547,PROD000071,Marketplace,2,1033.51,0.147,2067.02,303.85,1763.17
PED0032095,2024-02-06 17:44:21,CLI000597,PROD000062,Ecommerce,1,971.79,0.0,971.79,0.0,971.79
PED0028160,2024-04-18 09:52:43,CLI000777,PROD000068,Ecommerce,3,673.92,0.046,2021.76,93.0,1928.76
PED0026484,2023-05-04 16:39:02,CLI001009,PROD000071,Marketplace,1,928.95,0.115,928.95,106.83,822.12
PED0008450,2025-04-18 13:02:00,CLI000471,PROD000085,Ecommerce,1,871.07,0.063,871.07,54.88,816.19
PED0018904,2024-03-25 15:52:04,CLI000857,PROD000035,Ecommerce,2,364.31,0.0,728.62,0.0,728.62
PED0024437,2025-08-08 16:29:34,CLI001418,PROD000010,Marketplace,1,63.7,0.067,63.7,4.27,59.43
PED0029510,2025-04-01 10:12:27,CLI000526,PROD000042,Marketplace,4,283.81,0.2,1135.24,227.05,908.19
PED0024347,2024-11-09 17:36:43,CLI000469,PROD000135,Ecommerce,1,677.48,0.02,677.48,13.55,663.93
PED0027465,2023-11-14 11:52:22,CLI001186,PROD000053,Ecommerce,1,31.2,0.041,31.2,1.28,29.92
PED0000916,2024-01-06 10:30:35,CLI001406,PROD000138,Ecommerce,1,174.55,0.023,174.55,4.01,170.54
PED0006631,2024-09-07 10:47:28,CLI001173,PROD000143,Ecommerce,1,895.75,0.072,895.75,64.49,831.26
PED0020625,2025-05-19 08:21:09,CLI000072,PROD000096,Ecommerce,1,1087.47,0.121,1087.47,131.58,955.89
PED0044017,2024-08-18 19:45:56,CLI001915,PROD000069,Marketplace,1,159.88,0.008,159.88,1.28,158.6
PED0037394,2023-10-26 16:48:54,CLI000101,PROD000004,Ecommerce,1,88.83,0.002,88.83,0.18,88.65
PED0032114,2024-05-14 20:46:31,CLI000656,PROD000052,Marketplace,3,208.7,0.106,626.1,66.37,559.73
PED0014840,2023-03-02 22:59:36,CLI001245,PROD000044,Marketplace,1,852.97,0.062,852.97,52.88,800.09
PED0006936,2025-01-19 12:48:17,CLI001610,PROD000127,Ecommerce,1,1133.98,0.0,1133.98,0.0,1133.98
PED0018044,2025-08-08 09:10:17,CLI001718,PROD000013,Loja Física,1,1307.66,0.118,1307.66,154.3,1153.36
PED0022448,2024-08-29 23:42:31,CLI000166,PROD000042,Ecommerce,1,302.94,0.076,302.94,23.02,279.92
PED0006963,2025-02-11 12:38:47,CLI001798,PROD000048,Marketplace,5,508.32,0.146,2541.6,371.07,2170.53
PED0007191,2024-10-02 16:22:57,CLI001721,PROD000103,Loja Física,3,781.25,0.068,2343.75,159.38,2184.37
PED0018267,2024-09-25 14:20:54,CLI000157,PROD000014,Ecommerce,3,1107.26,0.088,3321.78,292.32,3029.46
PED0008263,2023-09-11 12:23:37,CLI000447,PROD000099,Ecommerce,1,303.78,0.0,303.78,0.0,303.78
PED0029223,2024-08-29 12:06:06,CLI000706,PROD000071,Ecommerce,1,950.34,0.011,950.34,10.45,939.89
PED0037016,2023-03-23 11:55:40,CLI000471,PROD000011,Ecommerce,1,145.47,0.025,145.47,3.64,141.83
PED0017952,2024-12-24 14:23:35,CLI000999,PROD000014,Marketplace,2,1014.46,0.02,2028.92,40.58,1988.34
PED0033168,2024-05-12 13:41:26,CLI000179,PROD000089,Ecommerce,1,561.29,0.064,561.29,35.92,525.37
PED0025467,2025-03-07 20:12:37,CLI000835,PROD000115,Loja Física,2,273.03,0.03,546.06,16.38,529.68
PED0039494,2024-03-12 15:25:47,CLI001498,PROD000058,Ecommerce,1,979.0,0.127,979.0,124.33,854.67
PED0038705,2023-07-03 07:20:46,CLI001343,PROD000113,Marketplace,1,806.2,0.014,806.2,11.29,794.91
PED0014004,2023-10-29 01:53:32,CLI000725,PROD000094,Loja Física,2,875.44,0.0,1750.88,0.0,1750.88
PED0040927,2025-05-13 10:16:47,CLI000991,PROD000142,Ecommerce,1,1207.62,0.044,1207.62,53.14,1154.48
PED0005345,2024-08-21 03:29:13,CLI000144,PROD000131,Ecommerce,1,210.06,0.062,210.06,13.02,197.04
PED0011708,2025-03-07 17:40:53,CLI001089,PROD000056,Ecommerce,1,319.75,0.119,319.75,38.05,281.7
PED0024653,2024-07-09 19:39:18,CLI000768,PROD000054,Ecommerce,2,843.66,0.0,1687.32,0.0,1687.32
PED0012033,2024-07-06 02:43:52,CLI000718,PROD000125,Marketplace,3,301.84,0.005,905.52,4.53,900.99
PED0039898,2024-01-24 11:59:07,CLI000181,PROD000076,Ecommerce,1,282.55,0.1,282.55,28.26,254.29
PED0001427,2025-06-16 16:41:54,CLI001960,PROD000023,Loja Física,1,1013.35,0.11,1013.35,111.47,901.88
PED0043252,2023-11-25 19:19:17,CLI001268,PROD000112,Loja Física,1,562.99,0.134,562.99,75.44,487.55
PED0022752,2023-11-02 07:07:09,CLI000797,PROD000077,Ecommerce,1,717.02,0.0,717.02,0.0,717.02
PED0036358,2023-10-09 13:16:30,CLI001282,PROD000080,Ecommerce,2,1199.13,0.038,2398.26,91.13,2307.13
PED0014904,2024-07-29 10:50:51,CLI000397,PROD000055,Ecommerce,1,829.86,0.057,829.86,47.3,782.56
PED0026273,2024-10-31 17:51:16,CLI001869,PROD000091,Marketplace,1,710.67,0.102,710.67,72.49,638.18
PED0036791,2024-08-09 14:46:45,CLI001664,PROD000129,Loja Física,2,925.75,0.137,1851.5,253.66,1597.84
PED0035964,2024-07-22 13:43:44,CLI000539,PROD000025,Ecommerce,4,645.94,0.114,2583.76,294.55,2289.21
PED0012329,2024-06-30 00:51:50,CLI000744,PROD000052,Ecommerce,1,262.8,0.058,262.8,15.24,247.56
PED0001782,2023-08-20 14:42:14,CLI000099,PROD000089,Marketplace,2,571.2,0.2,1142.4,228.48,913.92
PED0034456,2024-01-10 18:05:30,CLI000346,PROD000147,Ecommerce,2,714.7,0.03,1429.4,42.88,1386.52
PED0005996,2025-07-15 04:19:56,CLI000394,PROD000048,Ecommerce,1,537.92,0.068,537.92,36.58,501.34
PED0024592,2025-04-28 08:51:10,CLI001320,PROD000055,Ecommerce,1,1006.27,0.061,1006.27,61.38,944.89
PED0024100,2025-04-18 10:48:58,CLI000470,PROD000143,Ecommerce,1,821.94,0.081,821.94,66.58,755.36
PED0033241,2024-11-15 17:50:20,CLI001940,PROD000089,Loja Física,2,548.84,0.095,1097.68,104.28,993.4
PED0008986,2025-07-06 10:08:11,CLI001326,PROD000033,Ecommerce,1,897.27,0.0,897.27,0.0,897.27
PED0025874,2024-12-07 15:49:52,CLI001239,PROD000080,Ecommerce,2,1140.67,0.028,2281.34,63.88,2217.46
PED0025694,2024-06-29 03:40:24,CLI001664,PROD000007,Marketplace,1,575.97,0.099,575.97,57.02,518.95
PED0001857,2023-12-01 20:06:16,CLI000655,PROD000011,Ecommerce,3,141.93,0.106,425.79,45.13,380.66
PED0009011,2025-02-05 09:27:26,CLI000088,PROD000085,Marketplace,1,912.36,0.084,912.36,76.64,835.72
PED0021817,2025-05-24 08:03:45,CLI001770,PROD000118,Ecommerce,2,533.81,0.114,1067.62,121.71,945.91
PED0035868,2024-03-18 10:05:00,CLI000025,PROD000096,Marketplace,1,938.48,0.058,938.48,54.43,884.05
PED0022320,2025-05-30 17:17:58,CLI001652,PROD000103,Marketplace,1,880.59,0.078,880.59,68.69,811.9
PED0033723,2025-03-30 23:35:11,CLI000052,PROD000092,Marketplace,3,550.06,0.052,1650.18,85.81,1564.37
PED0012293,2025-05-24 14:47:34,CLI001893,PROD000013,Marketplace,3,1069.67,0.052,3209.01,166.87,3042.14
PED0020609,2025-07-24 13:38:38,CLI001892,PROD000035,Ecommerce,1,348.15,0.078,348.15,27.16,320.99
PED0022800,2025-06-18 12:56:04,CLI001809,PROD000146,Ecommerce,3,195.56,0.083,586.68,48.69,537.99
PED0022502,2024-03-02 14:38:45,CLI000566,PROD000097,Ecommerce,1,412.33,0.062,412.33,25.56,386.77
PED0034659,2024-12-29 09:23:55,CLI001952,PROD000031,Ecommerce,1,990.05,0.153,990.05,151.48,838.57
PED0020139,2025-08-09 20:53:17,CLI000320,PROD000147,Marketplace,3,753.28,0.0,2259.84,0.0,2259.84
PED0014209,2025-07-26 23:25:16,CLI001138,PROD000015,Ecommerce,1,642.2,0.043,642.2,27.61,614.59
PED0014524,2025-02-21 03:22:42,CLI000689,PROD000017,Loja Física,1,505.77,0.006,505.77,3.03,502.74
PED0028644,2025-04-12 19:11:43,CLI000456,PROD000045,Loja Física,1,178.18,0.142,178.18,25.3,152.88
PED0015097,2024-03-21 06:32:03,CLI000155,PROD000055,Ecommerce,1,1055.89,0.132,1055.89,139.38,916.51
PED0000431,2024-07-20 13:12:56,CLI001549,PROD000043,Ecommerce,1,418.37,0.112,418.37,46.86,371.51
PED0026305,2023-12-01 19:12:01,CLI000419,PROD000020,Ecommerce,1,1072.95,0.027,1072.95,28.97,1043.98
PED0032100,2025-06-24 18:27:20,CLI001740,PROD000102,Marketplace,4,183.88,0.051,735.52,37.51,698.01
PED0004368,2025-06-14 04:07:42,CLI001302,PROD000048,Marketplace,3,565.85,0.029,1697.55,49.23,1648.32
PED0039545,2024-02-25 11:29:08,CLI000376,PROD000136,Ecommerce,1,187.02,0.059,187.02,11.03,175.99
PED0026619,2024-04-15 15:01:31,CLI000264,PROD000092,Ecommerce,3,592.1,0.11,1776.3,195.39,1580.91
PED0033975,2025-07-12 03:41:16,CLI000619,PROD000039,Loja Física,1,69.49,0.106,69.49,7.37,62.12
PED0018621,2025-02-02 19:36:33,CLI000119,PROD000024,Marketplace,2,756.19,0.036,1512.38,54.45,1457.93
PED0042988,2025-06-11 01:35:17,CLI000319,PROD000017,Ecommerce,1,534.66,0.091,534.66,48.65,486.01
PED0030016,2023-03-04 02:54:23,CLI001657,PROD000109,Ecommerce,1,1061.92,0.0,1061.92,0.0,1061.92
PED0041181,2024-10-26 12:17:56,CLI001204,PROD000040,Ecommerce,1,70.12,0.123,70.12,8.62,61.5
PED0034964,2023-07-03 16:14:15,CLI000546,PROD000111,Ecommerce,2,108.03,0.058,216.06,12.53,203.53
PED0025428,2025-01-28 19:58:21,CLI000298,PROD000008,Loja Física,2,839.48,0.092,1678.96,154.46,1524.5
PED0002779,2025-03-15 12:05:47,CLI001159,PROD000103,Loja Física,2,912.83,0.05,1825.66,91.28,1734.38
PED0018775,2024-12-18 08:10:27,CLI000564,PROD000057,Loja Física,2,877.51,0.065,1755.02,114.08,1640.94
PED0040617,2023-09-28 13:22:33,CLI001549,PROD000145,Ecommerce,1,433.8,0.149,433.8,64.64,369.16
PED0011651,2024-11-16 10:20:11,CLI001310,PROD000074,Ecommerce,3,1016.26,0.065,3048.78,198.17,2850.61
PED0016056,2024-05-21 17:24:44,CLI000620,PROD000026,Marketplace,1,851.84,0.119,851.84,101.37,750.47
PED0015528,2025-07-29 13:17:00,CLI000267,PROD000062,Ecommerce,3,1179.37,0.05,3538.11,176.91,3361.2
PED0005119,2023-07-01 17:56:19,CLI001774,PROD000138,Marketplace,2,181.84,0.092,363.68,33.46,330.22
PED0002904,2025-07-08 21:50:21,CLI001444,PROD000005,Marketplace,1,703.11,0.118,703.11,82.97,620.14
PED0030888,2025-03-07 09:47:13,CLI000807,PROD000128,Ecommerce,1,63.79,0.105,63.79,6.7,57.09
PED0015596,2025-08-09 11:03:25,CLI001323,PROD000027,Marketplace,1,1007.53,0.012,1007.53,12.09,995.44
PED0001862,2025-07-12 15:59:11,CLI001554,PROD000012,Ecommerce,1,651.78,0.098,651.78,63.87,587.91
PED0021050,2025-01-11 13:18:04,CLI001354,PROD000030,Ecommerce,1,832.02,0.041,832.02,34.11,797.91
PED0042722,2025-05-17 16:16:43,CLI001907,PROD000058,Ecommerce,3,1122.82,0.096,3368.46,323.37,3045.09
PED0005077,2024-01-27 10:30:51,CLI000327,PROD000004,Marketplace,1,91.42,0.076,91.42,6.95,84.47
PED0017516,2024-06-05 05:18:14,CLI000656,PROD000122,Ecommerce,1,150.52,0.116,150.52,17.46,133.06
PED0017593,2025-03-08 00:01:08,CLI001766,PROD000083,Marketplace,2,446.55,0.096,893.1,85.74,807.36
PED0003960,2024-01-17 19:39:20,CLI001782,PROD000042,Loja Física,1,289.28,0.027,289.28,7.81,281.47
PED0025815,2025-03-06 14:44:12,CLI001558,PROD000017,Marketplace,2,506.14,0.005,1012.28,5.06,1007.22
PED0016991,2024-12-24 09:50:24,CLI000999,PROD000061,Ecommerce,1,959.72,0.156,959.72,149.72,810.0
PED0018107,2024-08-22 17:39:30,CLI001765,PROD000131,Ecommerce,1,229.76,0.0,229.76,0.0,229.76
PED0015854,2025-07-03 01:47:33,CLI000991,PROD000084,Marketplace,1,562.28,0.066,562.28,37.11,525.17
PED0040320,2024-10-17 13:50:04,CLI001227,PROD000026,Ecommerce,2,1112.86,0.07,2225.72,155.8,2069.92
PED0023557,2025-04-30 20:28:25,CLI000825,PROD000040,Marketplace,1,86.25,0.066,86.25,5.69,80.56
PED0026674,2025-02-13 12:16:59,CLI001457,PROD000022,Marketplace,2,511.95,0.124,1023.9,126.96,896.94
PED0003144,2025-07-28 18:45:33,CLI000786,PROD000123,Ecommerce,1,1004.91,0.061,1004.91,61.3,943.61
PED0043099,2024-07-24 11:03:45,CLI001431,PROD000028,Ecommerce,1,727.03,0.0,727.03,0.0,727.03
PED0007988,2025-08-07 10:44:16,CLI001064,PROD000114,Loja Física,1,669.36,0.0,669.36,0.0,669.36
PED0043477,2023-11-16 09:18:58,CLI001823,PROD000097,Ecommerce,1,335.44,0.023,335.44,7.72,327.72
PED0008607,2024-05-23 12:36:25,CLI001332,PROD000120,Ecommerce,2,1043.92,0.18,2087.84,375.81,1712.03
PED0000712,2025-05-31 15:45:17,CLI001466,PROD000039,Marketplace,1,83.75,0.078,83.75,6.53,77.22
PED0001855,2023-11-07 04:42:59,CLI000338,PROD000043,Ecommerce,4,337.1,0.078,1348.4,105.18,1243.22
