PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0029930,2023-03-17 12:43:03,CLI000793,PROD000029,Ecommerce,1,151.87,0.086,151.87,13.06,138.81
PED0026828,2023-12-26 12:46:02,CLI001804,PROD000138,Ecommerce,2,182.54,0.077,365.08,28.11,336.97
PED0033529,2025-04-07 13:08:10,CLI000050,PROD000047,Loja Física,4,277.31,0.083,1109.24,92.07,1017.17
PED0037530,2025-01-27 17:57:15,CLI001946,PROD000025,Loja Física,1,709.15,0.0,709.15,0.0,709.15
PED0007735,2024-04-04 08:44:01,CLI000597,PROD000115,Ecommerce,2,271.05,0.116,542.1,62.88,479.22
PED0000902,2025-08-08 17:12:09,CLI001513,PROD000080,Ecommerce,1,1127.27,0.095,1127.27,107.09,1020.18
PED0006230,2024-11-24 09:20:17,CLI001120,PROD000075,Marketplace,2,304.22,0.085,608.44,51.72,556.72
PED0010566,2025-05-31 12:58:31,CLI000067,PROD000118,Ecommerce,1,642.82,0.072,642.82,46.28,596.54
PED0025426,2025-03-29 10:54:02,CLI001951,PROD000106,Ecommerce,2,1037.48,0.052,2074.96,107.9,1967.06
PED0003715,2024-01-23 16:58:40,CLI001279,PROD000040,Ecommerce,2,89.75,0.0,179.5,0.0,179.5
PED0000113,2024-10-04 03:42:33,CLI000656,PROD000061,Ecommerce,1,912.15,0.138,912.15,125.88,786.27
PED0035226,2025-03-05 14:49:32,CLI001140,PROD000126,Marketplace,3,549.87,0.057,1649.61,94.03,1555.58
PED0035188,2024-04-20 13:32:35,CLI001184,PROD000087,Ecommerce,1,1082.12,0.06,1082.12,64.93,1017.19
PED0003416,2025-07-29 22:10:59,CLI001548,PROD000078,Ecommerce,1,343.61,0.094,343.61,32.3,311.31
PED0013758,2024-07-15 02:14:58,CLI001369,PROD000137,Ecommerce,3,1288.85,0.062,3866.55,239.73,3626.82
PED0016877,2025-07-18 10:34:38,CLI001679,PROD000112,Ecommerce,1,567.68,0.027,567.68,15.33,552.35
PED0012667,2024-07-31 12:44:05,CLI000377,PROD000104,Loja Física,1,521.58,0.042,521.58,21.91,499.67
PED0034699,2025-02-15 22:59:55,CLI001287,PROD000092,Ecommerce,4,685.13,0.055,2740.52,150.73,2589.79
PED0035398,2024-11-24 20:27:01,CLI000933,PROD000127,Marketplace,3,1138.28,0.073,3414.84,249.28,3165.56
PED0015508,2023-08-17 20:30:38,CLI001271,PROD000001,Loja Física,1,441.37,0.042,441.37,18.54,422.83
PED0032860,2025-04-19 18:52:01,CLI001460,PROD000055,Marketplace,2,994.21,0.006,1988.42,11.93,1976.49
PED0012971,2024-11-21 15:57:12,CLI001285,PROD000085,Ecommerce,2,812.68,0.125,1625.36,203.17,1422.19
PED0029393,2024-02-14 16:22:29,CLI001939,PROD000075,Ecommerce,1,311.16,0.047,311.16,14.62,296.54
PED0036321,2025-07-05 20:11:56,CLI000829,PROD000064,Ecommerce,1,747.76,0.111,747.76,83.0,664.76
PED0030301,2023-10-09 12:46:02,CLI001123,PROD000077,Ecommerce,3,756.9,0.163,2270.7,370.12,1900.58
PED0021464,2024-11-03 20:02:14,CLI000664,PROD000089,Ecommerce,1,594.62,0.133,594.62,79.08,515.54
PED0027093,2025-07-21 13:29:44,CLI000975,PROD000106,Marketplace,3,990.26,0.067,2970.78,199.04,2771.74
PED0017388,2024-06-28 03:37:46,CLI001496,PROD000079,Ecommerce,2,1190.27,0.0,2380.54,0.0,2380.54
PED0025726,2025-01-12 16:57:44,CLI001287,PROD000112,Ecommerce,3,601.73,0.068,1805.19,122.75,1682.44
PED0029009,2025-03-29 14:45:34,CLI000458,PROD000020,Ecommerce,1,1097.7,0.06,1097.7,65.86,1031.84
PED0004284,2024-04-17 14:45:48,CLI000939,PROD000134,Ecommerce,2,228.55,0.083,457.1,37.94,419.16
PED0008450,2024-12-12 13:43:37,CLI001203,PROD000125,Ecommerce,1,261.52,0.063,261.52,16.48,245.04
PED0041366,2025-04-21 16:52:54,CLI001970,PROD000044,Marketplace,1,956.5,0.0,956.5,0.0,956.5
PED0024025,2025-07-19 13:43:08,CLI000475,PROD000038,Ecommerce,1,530.34,0.067,530.34,35.53,494.81
PED0016222,2023-10-04 13:16:04,CLI001942,PROD000015,Ecommerce,1,810.2,0.2,810.2,162.04,648.16
PED0006814,2024-10-15 07:50:43,CLI000039,PROD000061,Ecommerce,1,1080.94,0.024,1080.94,25.94,1055.0
PED0043831,2024-12-08 20:32:34,CLI000670,PROD000086,Loja Física,1,960.78,0.081,960.78,77.82,882.96
PED0017567,2023-04-11 07:01:39,CLI000310,PROD000015,Ecommerce,1,671.92,0.024,671.92,16.13,655.79
PED0015866,2024-08-07 20:30:21,CLI001628,PROD000135,Loja Física,2,611.36,0.079,1222.72,96.59,1126.13
PED0012004,2025-02-28 03:08:47,CLI000940,PROD000078,Ecommerce,3,308.85,0.024,926.55,22.24,904.31
PED0030479,2024-07-29 12:05:39,CLI000456,PROD000015,Marketplace,1,703.42,0.113,703.42,79.49,623.93
PED0008965,2025-03-21 09:05:25,CLI001966,PROD000001,Ecommerce,1,409.05,0.075,409.05,30.68,378.37
PED0010859,2024-08-07 11:59:22,CLI000848,PROD000114,Ecommerce,1,694.45,0.045,694.45,31.25,663.2
PED0017136,2025-05-16 17:07:42,CLI000137,PROD000146,Marketplace,2,209.09,0.123,418.18,51.44,366.74
PED0008389,2023-12-31 04:11:42,CLI000230,PROD000007,Ecommerce,1,587.11,0.064,587.11,37.58,549.53
PED0028566,2025-07-19 13:12:08,CLI000497,PROD000116,Loja Física,1,1138.86,0.065,1138.86,74.03,1064.83
PED0035668,2024-02-25 16:08:38,CLI000376,PROD000087,Marketplace,1,906.84,0.045,906.84,40.81,866.03
PED0016262,2025-06-14 19:37:38,CLI000901,PROD000020,Marketplace,2,1256.07,0.0,2512.14,0.0,2512.14
PED0016575,2024-03-05 09:55:30,CLI000502,PROD000101,Marketplace,1,121.39,0.108,121.39,13.11,108.28
PED0034875,2023-03-13 09:41:09,CLI001314,PROD000119,Ecommerce,1,312.19,0.0,312.19,0.0,312.19
PED0044425,2024-10-01 10:50:44,CLI001716,PROD000004,Ecommerce,1,93.32,0.052,93.32,4.85,88.47
PED0031642,2024-07-02 20:04:27,CLI000842,PROD000099,Marketplace,1,368.1,0.031,368.1,11.41,356.69
PED0016547,2025-01-10 04:26:40,CLI001222,PROD000071,Ecommerce,2,1039.05,0.086,2078.1,178.72,1899.38
PED0036609,2025-01-30 15:17:07,CLI000738,PROD000144,Ecommerce,1,1074.89,0.004,1074.89,4.3,1070.59
PED0009329,2024-07-16 10:23:49,CLI000812,PROD000124,Ecommerce,1,759.17,0.077,759.17,58.46,700.71
PED0035971,2024-05-15 14:29:14,CLI000291,PROD000065,Ecommerce,3,532.2,0.022,1596.6,35.13,1561.47
PED0028241,2024-09-27 19:07:09,CLI001277,PROD000062,Ecommerce,1,1055.1,0.045,1055.1,47.48,1007.62
PED0021424,2024-02-22 13:18:27,CLI000878,PROD000009,Marketplace,2,555.89,0.1,1111.78,111.18,1000.6
PED0033713,2024-07-17 09:20:15,CLI001308,PROD000093,Loja Física,2,489.38,0.0,978.76,0.0,978.76
PED0016170,2024-11-29 16:21:26,CLI000598,PROD000136,Marketplace,2,149.69,0.141,299.38,42.21,257.17
PED0024048,2025-05-24 13:09:17,CLI000613,PROD000016,Ecommerce,1,426.53,0.064,426.53,27.3,399.23
PED0025650,2025-05-26 22:27:32,CLI000362,PROD000060,Marketplace,1,1313.43,0.055,1313.43,72.24,1241.19
PED0024042,2023-09-27 11:37:57,CLI001745,PROD000014,Ecommerce,2,1041.29,0.048,2082.58,99.96,1982.62
PED0013082,2023-08-02 12:08:30,CLI001066,PROD000023,Ecommerce,2,924.75,0.0,1849.5,0.0,1849.5
PED0008329,2023-08-20 02:07:23,CLI000976,PROD000104,Ecommerce,3,514.87,0.1,1544.61,154.46,1390.15
PED0032674,2023-12-06 13:37:58,CLI000627,PROD000133,Loja Física,4,322.98,0.04,1291.92,51.68,1240.24
PED0003072,2025-01-26 18:03:35,CLI000505,PROD000110,Ecommerce,1,328.44,0.077,328.44,25.29,303.15
PED0009576,2024-07-24 11:16:43,CLI001924,PROD000029,Marketplace,1,161.21,0.129,161.21,20.8,140.41
PED0031839,2023-04-01 14:57:23,CLI001633,PROD000126,Ecommerce,3,550.78,0.012,1652.34,19.83,1632.51
PED0037191,2024-05-03 11:56:58,CLI001205,PROD000126,Loja Física,1,517.83,0.018,517.83,9.32,508.51
PED0044271,2025-01-02 18:32:17,CLI001119,PROD000125,Ecommerce,1,322.15,0.037,322.15,11.92,310.23
PED0034406,2024-11-30 13:07:09,CLI001636,PROD000078,Ecommerce,1,307.82,0.008,307.82,2.46,305.36
PED0019775,2025-06-24 20:14:13,CLI001708,PROD000043,Ecommerce,1,425.71,0.138,425.71,58.75,366.96
PED0033975,2024-06-12 00:19:07,CLI001146,PROD000121,Ecommerce,1,969.07,0.101,969.07,97.88,871.19
PED0006518,2025-05-29 12:58:10,CLI001527,PROD000091,Loja Física,3,754.88,0.0,2264.64,0.0,2264.64
PED0037905,2025-02-17 12:45:54,CLI001894,PROD000090,Ecommerce,2,957.8,0.069,1915.6,132.18,1783.42
PED0031920,2024-06-15 04:17:28,CLI000861,PROD000104,Ecommerce,1,450.77,0.026,450.77,11.72,439.05
PED0006523,2023-08-09 08:17:53,CLI000476,PROD000060,Ecommerce,1,1071.43,0.078,1071.43,83.57,987.86
PED0002822,2025-04-29 12:47:01,CLI000215,PROD000118,Ecommerce,2,572.61,0.085,1145.22,97.34,1047.88
PED0019689,2025-07-16 14:08:28,CLI001341,PROD000032,Marketplace,1,879.13,0.059,879.13,51.87,827.26
PED0040719,2025-04-10 04:43:50,CLI001899,PROD000045,Ecommerce,1,182.86,0.0,182.86,0.0,182.86
PED0019911,2025-03-22 12:44:38,CLI001760,PROD000137,Marketplace,1,974.6,0.103,974.6,100.38,874.22
PED0036056,2024-06-15 21:41:42,CLI000226,PROD000044,Ecommerce,1,848.91,0.028,848.91,23.77,825.14
PED0023586,2024-05-18 12:29:55,CLI000624,PROD000142,Ecommerce,2,1198.33,0.065,2396.66,155.78,2240.88
PED0038446,2025-04-18 05:37:22,CLI001366,PROD000135,Ecommerce,3,599.04,0.0,1797.12,0.0,1797.12
PED0037722,2024-11-13 10:34:30,CLI001232,PROD000008,Ecommerce,1,923.98,0.0,923.98,0.0,923.98
PED0013799,2024-12-17 20:16:02,CLI001255,PROD000150,Ecommerce,1,551.13,0.037,551.13,20.39,530.74
PED0028446,2024-12-16 21:37:08,CLI001067,PROD000042,Ecommerce,2,243.25,0.137,486.5,66.65,419.85
PED0021415,2024-10-03 00:20:59,CLI001234,PROD000039,Ecommerce,1,69.78,0.024,69.78,1.67,68.11
PED0041698,2023-11-11 20:32:35,CLI000256,PROD000054,Marketplace,1,774.07,0.172,774.07,133.14,640.93
PED0031546,2025-06-02 15:48:57,CLI001264,PROD000021,Ecommerce,1,615.59,0.0,615.59,0.0,615.59
PED0013433,2023-10-17 19:55:13,CLI000908,PROD000143,Ecommerce,1,875.13,0.001,875.13,0.88,874.25
PED0033491,2024-06-17 13:48:23,CLI000155,PROD000100,Marketplace,3,227.1,0.089,681.3,60.64,620.66
PED0041840,2024-10-24 23:46:58,CLI002000,PROD000050,Marketplace,3,366.89,0.029,1100.67,31.92,1068.75
PED0006423,2025-01-27 01:58:51,CLI000419,PROD000057,Ecommerce,1,964.47,0.093,964.47,89.7,874.77
PED0018630,2025-08-03 15:03:32,CLI000176,PROD000028,Ecommerce,2,735.47,0.054,1470.94,79.43,1391.51
PED0004373,2024-10-18 23:31:54,CLI001590,PROD000104,Ecommerce,3,572.22,0.049,1716.66,84.12,1632.54
PED0033412,2025-05-25 20:42:11,CLI000988,PROD000104,Ecommerce,1,490.67,0.0,490.67,0.0,490.67
PED0018763,2025-04-02 09:44:07,CLI000845,PROD000056,Marketplace,1,392.75,0.111,392.75,43.6,349.15
PED0015223,2023-07-23 02:14:01,CLI001569,PROD000025,Ecommerce,1,595.06,0.063,595.06,37.49,557.57
PED0025509,2024-07-08 20:13:04,CLI001572,PROD000107,Ecommerce,2,1048.5,0.073,2097.0,153.08,1943.92
PED0013071,2024-11-01 15:11:58,CLI001671,PROD000028,Ecommerce,1,932.17,0.2,932.17,186.43,745.74
PED0041426,2025-04-24 17:38:35,CLI000594,PROD000136,Ecommerce,1,154.15,0.115,154.15,17.73,136.42
PED0019612,2023-03-02 17:38:39,CLI001672,PROD000051,Marketplace,1,482.77,0.075,482.77,36.21,446.56
PED0039939,2023-10-01 17:59:57,CLI001252,PROD000028,Ecommerce,1,954.38,0.164,954.38,156.52,797.86
PED0043798,2024-11-25 17:55:16,CLI000183,PROD000005,Marketplace,2,830.38,0.0,1660.76,0.0,1660.76
PED0021824,2024-10-05 16:32:33,CLI001316,PROD000059,Marketplace,1,662.56,0.016,662.56,10.6,651.96
PED0044288,2025-04-16 17:38:10,CLI000403,PROD000121,Ecommerce,1,988.24,0.074,988.24,73.13,915.11
PED0004855,2023-12-16 03:58:33,CLI001438,PROD000023,Loja Física,2,964.39,0.058,1928.78,111.87,1816.91
PED0012669,2023-12-07 13:07:07,CLI001065,PROD000042,Loja Física,1,252.13,0.043,252.13,10.84,241.29
PED0008281,2023-09-20 01:57:01,CLI001002,PROD000094,Loja Física,2,867.53,0.043,1735.06,74.61,1660.45
PED0021793,2024-08-12 17:01:50,CLI001722,PROD000141,Ecommerce,1,830.47,0.085,830.47,70.59,759.88
PED0028054,2025-01-30 19:26:38,CLI001247,PROD000061,Ecommerce,3,843.07,0.116,2529.21,293.39,2235.82
PED0005473,2025-04-27 14:31:12,CLI000813,PROD000048,Loja Física,1,551.32,0.095,551.32,52.38,498.94
PED0028060,2025-07-05 03:31:55,CLI000802,PROD000047,Marketplace,2,277.61,0.083,555.22,46.08,509.14
PED0031467,2024-11-03 17:54:39,CLI000640,PROD000022,Ecommerce,1,488.59,0.0,488.59,0.0,488.59
PED0022652,2024-07-14 04:59:13,CLI001296,PROD000028,Ecommerce,2,869.66,0.08,1739.32,139.15,1600.17
PED0009075,2024-11-13 22:49:00,CLI000045,PROD000062,Ecommerce,1,1117.42,0.041,1117.42,45.81,1071.61
PED0033986,2023-10-26 10:08:56,CLI000101,PROD000019,Ecommerce,1,963.54,0.057,963.54,54.92,908.62
PED0013272,2024-10-06 15:04:18,CLI001616,PROD000051,Ecommerce,1,485.01,0.067,485.01,32.5,452.51
PED0012780,2023-10-21 11:42:04,CLI000348,PROD000088,Loja Física,1,807.92,0.113,807.92,91.29,716.63
PED0016249,2023-06-09 22:11:35,CLI000962,PROD000115,Ecommerce,2,243.1,0.125,486.2,60.78,425.42
PED0043274,2023-11-25 10:22:07,CLI000732,PROD000114,Loja Física,1,632.96,0.044,632.96,27.85,605.11
PED0035353,2025-01-27 11:16:31,CLI000990,PROD000146,Ecommerce,2,191.61,0.006,383.22,2.3,380.92
PED0010624,2025-03-30 05:41:45,CLI000735,PROD000137,Marketplace,1,993.44,0.05,993.44,49.67,943.77
PED0001394,2025-05-11 19:51:11,CLI000218,PROD000067,Ecommerce,2,267.71,0.106,535.42,56.75,478.67
PED0010855,2025-05-22 00:11:12,CLI000827,PROD000095,Ecommerce,1,954.93,0.0,954.93,0.0,954.93
PED0025063,2023-12-20 16:57:27,CLI000343,PROD000118,Ecommerce,3,538.72,0.042,1616.16,67.88,1548.28
PED0024124,2025-04-10 15:33:53,CLI000006,PROD000053,Marketplace,1,26.84,0.054,26.84,1.45,25.39
PED0037228,2025-04-13 17:31:23,CLI001962,PROD000090,Loja Física,1,942.42,0.114,942.42,107.44,834.98
PED0014713,2024-01-23 14:03:25,CLI001787,PROD000015,Marketplace,1,811.34,0.003,811.34,2.43,808.91
PED0038957,2024-05-04 14:24:08,CLI000011,PROD000065,Ecommerce,2,465.83,0.036,931.66,33.54,898.12
PED0038895,2025-07-22 20:51:39,CLI001209,PROD000150,Ecommerce,1,424.09,0.043,424.09,18.24,405.85
PED0017357,2025-06-10 13:55:58,CLI000324,PROD000121,Marketplace,1,892.39,0.104,892.39,92.81,799.58
PED0026272,2024-10-18 11:43:24,CLI001871,PROD000015,Ecommerce,3,679.19,0.08,2037.57,163.01,1874.56
PED0001072,2023-06-21 04:43:00,CLI001821,PROD000005,Ecommerce,2,818.98,0.054,1637.96,88.45,1549.51
PED0029435,2024-06-30 00:11:48,CLI000354,PROD000058,Loja Física,2,1218.59,0.041,2437.18,99.92,2337.26
PED0040634,2025-03-23 08:05:21,CLI000162,PROD000084,Loja Física,1,550.7,0.0,550.7,0.0,550.7
PED0006853,2024-09-22 02:50:16,CLI000565,PROD000150,Ecommerce,1,535.54,0.101,535.54,54.09,481.45
PED0043898,2024-08-14 04:23:28,CLI000601,PROD000056,Marketplace,1,372.53,0.043,372.53,16.02,356.51
PED0002389,2025-06-10 11:29:50,CLI001696,PROD000005,Marketplace,2,628.04,0.139,1256.08,174.6,1081.48
PED0032114,2024-09-21 13:03:20,CLI000392,PROD000081,Ecommerce,1,658.65,0.0,658.65,0.0,658.65
PED0023693,2024-11-30 14:09:23,CLI001050,PROD000023,Ecommerce,1,970.24,0.006,970.24,5.82,964.42
PED0000577,2025-05-20 01:19:47,CLI000406,PROD000069,Marketplace,2,189.58,0.06,379.16,22.75,356.41
PED0030414,2024-03-30 11:11:04,CLI001927,PROD000107,Ecommerce,2,1303.86,0.054,2607.72,140.82,2466.9
PED0018272,2025-03-29 12:13:49,CLI001730,PROD000042,Loja Física,1,260.51,0.006,260.51,1.56,258.95
PED0026321,2024-10-07 06:05:25,CLI000204,PROD000105,Loja Física,3,553.89,0.048,1661.67,79.76,1581.91
PED0027966,2024-05-27 09:43:38,CLI000805,PROD000040,Ecommerce,4,87.64,0.134,350.56,46.98,303.58
PED0013663,2025-04-08 09:54:38,CLI000688,PROD000001,Ecommerce,1,422.7,0.157,422.7,66.36,356.34
PED0038624,2024-03-28 09:16:44,CLI001226,PROD000094,Ecommerce,4,906.97,0.101,3627.88,366.42,3261.46
PED0033621,2025-02-14 06:51:56,CLI001874,PROD000105,Marketplace,1,727.04,0.025,727.04,18.18,708.86
PED0042414,2025-06-10 18:11:55,CLI000324,PROD000113,Marketplace,1,834.72,0.0,834.72,0.0,834.72
PED0009849,2025-07-27 14:28:55,CLI001797,PROD000031,Loja Física,2,822.72,0.0,1645.44,0.0,1645.44
PED0019932,2024-08-02 08:52:31,CLI001504,PROD000001,Ecommerce,1,407.2,0.113,407.2,46.01,361.19
PED0043164,2024-03-11 22:49:45,CLI000198,PROD000067,Ecommerce,2,239.82,0.029,479.64,13.91,465.73
PED0002745,2025-05-29 07:07:35,CLI000247,PROD000106,Ecommerce,1,900.28,0.086,900.28,77.42,822.86
PED0019923,2024-10-05 18:25:13,CLI001538,PROD000132,Loja Física,1,1194.23,0.077,1194.23,91.96,1102.27
PED0005030,2024-09-06 13:39:45,CLI001835,PROD000103,Ecommerce,2,937.93,0.086,1875.86,161.32,1714.54
PED0024324,2024-10-17 16:53:53,CLI001227,PROD000024,Ecommerce,3,794.05,0.089,2382.15,212.01,2170.14
PED0020792,2025-06-29 10:41:12,CLI001950,PROD000100,Marketplace,1,201.23,0.062,201.23,12.48,188.75
PED0017260,2025-03-29 09:18:28,CLI001769,PROD000059,Loja Física,1,609.61,0.108,609.61,65.84,543.77
PED0031715,2024-02-13 07:38:28,CLI000365,PROD000067,Marketplace,1,223.06,0.0,223.06,0.0,223.06
PED0010245,2023-05-27 19:01:22,CLI000132,PROD000041,Ecommerce,2,414.07,0.075,828.14,62.11,766.03
PED0005560,2024-09-22 16:45:18,CLI000880,PROD000022,Ecommerce,1,481.57,0.009,481.57,4.33,477.24
PED0031015,2025-08-07 16:08:20,CLI001064,PROD000139,Ecommerce,1,897.87,0.026,897.87,23.34,874.53
PED0021016,2024-02-04 06:45:47,CLI000550,PROD000008,Ecommerce,3,927.38,0.051,2782.14,141.89,2640.25
PED0008833,2023-07-22 09:55:01,CLI000225,PROD000145,Ecommerce,1,466.61,0.083,466.61,38.73,427.88
PED0012348,2024-11-24 10:48:19,CLI001625,PROD000150,Ecommerce,1,526.82,0.064,526.82,33.72,493.1
PED0015176,2025-02-17 05:40:22,CLI000624,PROD000149,Ecommerce,1,264.19,0.131,264.19,34.61,229.58
PED0032658,2025-07-03 19:36:24,CLI000519,PROD000098,Ecommerce,1,795.8,0.015,795.8,11.94,783.86
PED0001899,2025-01-27 15:42:45,CLI000990,PROD000010,Ecommerce,4,66.18,0.105,264.72,27.8,236.92
PED0029754,2025-05-12 17:11:58,CLI000586,PROD000122,Ecommerce,1,152.06,0.037,152.06,5.63,146.43
PED0040514,2024-11-01 05:40:01,CLI000693,PROD000085,Ecommerce,1,974.84,0.136,974.84,132.58,842.26
PED0021981,2024-06-14 14:28:43,CLI001759,PROD000006,Ecommerce,2,307.9,0.055,615.8,33.87,581.93
PED0035293,2025-01-11 19:21:44,CLI000725,PROD000038,Ecommerce,3,617.09,0.083,1851.27,153.66,1697.61
PED0023112,2025-05-29 15:31:27,CLI001527,PROD000007,Ecommerce,2,672.51,0.097,1345.02,130.47,1214.55
PED0042859,2024-04-05 13:03:37,CLI001645,PROD000023,Ecommerce,1,893.24,0.012,893.24,10.72,882.52
PED0030485,2024-03-10 16:30:05,CLI000536,PROD000046,Marketplace,1,205.65,0.063,205.65,12.96,192.69
PED0018764,2025-04-21 11:05:35,CLI001199,PROD000106,Ecommerce,1,1141.04,0.008,1141.04,9.13,1131.91
PED0000864,2025-01-15 09:45:35,CLI001818,PROD000149,Marketplace,3,270.14,0.009,810.42,7.29,803.13
PED0014101,2024-07-22 09:48:51,CLI001438,PROD000139,Loja Física,2,751.77,0.13,1503.54,195.46,1308.08
PED0037642,2024-05-08 10:19:48,CLI001895,PROD000024,Loja Física,3,779.98,0.0,2339.94,0.0,2339.94
PED0022030,2025-06-21 04:38:59,CLI001690,PROD000045,Marketplace,1,201.65,0.056,201.65,11.29,190.36
PED0022813,2025-04-15 12:07:42,CLI000856,PROD000048,Ecommerce,1,471.21,0.0,471.21,0.0,471.21
PED0012807,2025-06-22 11:58:18,CLI000637,PROD000060,Ecommerce,1,1078.34,0.031,1078.34,33.43,1044.91
PED0032561,2025-06-18 06:55:08,CLI001443,PROD000005,Ecommerce,2,732.89,0.017,1465.78,24.92,1440.86
PED0019747,2025-03-23 09:46:46,CLI000964,PROD000111,Ecommerce,1,84.88,0.042,84.88,3.56,81.32
PED0028175,2025-05-05 08:25:38,CLI001374,PROD000043,Ecommerce,1,398.52,0.128,398.52,51.01,347.51
PED0040025,2023-12-16 09:47:43,CLI000989,PROD000111,Marketplace,2,103.51,0.113,207.02,23.39,183.63
PED0036729,2024-09-24 07:36:08,CLI001464,PROD000025,Ecommerce,2,673.34,0.0,1346.68,0.0,1346.68
PED0013631,2024-11-03 14:21:29,CLI000894,PROD000045,Ecommerce,1,196.63,0.078,196.63,15.34,181.29
PED0038462,2025-08-09 06:55:30,CLI001457,PROD000127,Ecommerce,3,985.93,0.074,2957.79,218.88,2738.91
PED0015886,2025-07-12 11:36:20,CLI001554,PROD000028,Ecommerce,5,977.05,0.058,4885.25,283.34,4601.91
PED0011741,2025-08-01 02:43:10,CLI000072,PROD000021,Ecommerce,1,721.75,0.0,721.75,0.0,721.75
PED0031592,2024-02-13 17:37:57,CLI001706,PROD000129,Ecommerce,2,959.76,0.049,1919.52,94.06,1825.46
PED0005310,2023-06-07 09:29:38,CLI000459,PROD000106,Ecommerce,1,1153.07,0.027,1153.07,31.13,1121.94
PED0020653,2025-08-07 23:07:55,CLI000335,PROD000091,Marketplace,1,785.17,0.083,785.17,65.17,720.0
PED0004478,2025-02-14 16:00:30,CLI001367,PROD000047,Ecommerce,2,321.19,0.068,642.38,43.68,598.7
PED0009387,2025-07-16 16:25:16,CLI000815,PROD000127,Loja Física,1,1005.85,0.047,1005.85,47.27,958.58
PED0006876,2024-11-15 17:13:30,CLI000671,PROD000019,Marketplace,1,831.77,0.066,831.77,54.9,776.87
PED0040593,2025-04-09 09:25:31,CLI000450,PROD000059,Loja Física,1,638.96,0.123,638.96,78.59,560.37
PED0031360,2025-07-01 12:33:37,CLI001667,PROD000053,Ecommerce,1,29.8,0.0,29.8,0.0,29.8
PED0043323,2024-09-12 23:33:01,CLI000429,PROD000005,Ecommerce,1,832.6,0.108,832.6,89.92,742.68
PED0009130,2024-10-25 15:29:04,CLI000603,PROD000057,Ecommerce,1,802.45,0.029,802.45,23.27,779.18
PED0024719,2024-11-20 05:10:25,CLI000169,PROD000135,Marketplace,2,629.75,0.017,1259.5,21.41,1238.09
PED0038136,2023-12-17 16:29:50,CLI001323,PROD000106,Ecommerce,3,1183.91,0.047,3551.73,166.93,3384.8
PED0008135,2025-01-14 07:57:05,CLI000201,PROD000003,Ecommerce,1,551.51,0.033,551.51,18.2,533.31
PED0009631,2024-11-18 09:00:49,CLI000577,PROD000079,Marketplace,1,1063.11,0.089,1063.11,94.62,968.49
PED0020832,2025-08-04 17:09:47,CLI001492,PROD000119,Ecommerce,1,317.35,0.044,317.35,13.96,303.39
PED0006649,2024-04-20 16:53:23,CLI000003,PROD000062,Ecommerce,2,1075.63,0.06,2151.26,129.08,2022.18
PED0020575,2025-06-13 10:20:41,CLI000610,PROD000005,Ecommerce,3,808.58,0.122,2425.74,295.94,2129.8
PED0013664,2024-10-10 15:56:22,CLI000687,PROD000065,Ecommerce,2,457.39,0.036,914.78,32.93,881.85
PED0034946,2024-09-25 20:04:18,CLI001600,PROD000085,Loja Física,2,729.02,0.169,1458.04,246.41,1211.63
PED0019885,2024-10-30 12:35:21,CLI001187,PROD000008,Ecommerce,2,728.82,0.101,1457.64,147.22,1310.42
PED0015522,2024-11-15 14:34:50,CLI000029,PROD000029,Ecommerce,1,179.14,0.074,179.14,13.26,165.88
PED0044132,2024-07-14 17:08:50,CLI001881,PROD000110,Ecommerce,1,422.15,0.106,422.15,44.75,377.4
PED0016456,2024-11-13 20:41:34,CLI000582,PROD000103,Ecommerce,3,880.75,0.068,2642.25,179.67,2462.58
PED0018774,2023-08-28 10:09:17,CLI000425,PROD000105,Ecommerce,2,690.68,0.048,1381.36,66.31,1315.05
PED0005759,2025-06-05 11:18:36,CLI001041,PROD000093,Ecommerce,1,558.51,0.137,558.51,76.52,481.99
PED0021636,2025-06-05 16:00:00,CLI001041,PROD000002,Ecommerce,1,389.2,0.084,389.2,32.69,356.51
PED0003323,2024-02-06 09:41:16,CLI001213,PROD000041,Ecommerce,1,439.52,0.07,439.52,30.77,408.75
PED0035390,2024-07-21 17:32:59,CLI001826,PROD000071,Ecommerce,1,1020.46,0.025,1020.46,25.51,994.95
PED0029768,2025-04-29 15:17:59,CLI001931,PROD000005,Ecommerce,3,720.41,0.067,2161.23,144.8,2016.43
PED0013940,2023-10-26 19:10:45,CLI001705,PROD000143,Ecommerce,1,901.28,0.146,901.28,131.59,769.69
PED0006661,2025-06-16 04:08:42,CLI000547,PROD000033,Ecommerce,1,924.17,0.104,924.17,96.11,828.06
PED0044274,2024-03-02 15:03:16,CLI001635,PROD000091,Ecommerce,3,720.28,0.064,2160.84,138.29,2022.55
PED0009408,2024-09-28 15:40:33,CLI000730,PROD000060,Ecommerce,1,1304.86,0.095,1304.86,123.96,1180.9
PED0032761,2025-03-23 15:35:45,CLI000971,PROD000009,Marketplace,6,424.26,0.007,2545.56,17.82,2527.74
PED0003384,2024-11-05 17:44:04,CLI001243,PROD000112,Ecommerce,2,592.48,0.012,1184.96,14.22,1170.74
PED0032724,2025-01-11 15:13:04,CLI001354,PROD000097,Marketplace,1,310.81,0.074,310.81,23.0,287.81
