PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0002495,2024-10-31 19:56:55,CLI000382,PROD000101,Marketplace,2,119.99,0.0,239.98,0.0,239.98
PED0008883,2024-11-23 18:20:37,CLI000362,PROD000002,Marketplace,2,404.14,0.0,808.28,0.0,808.28
PED0038377,2024-12-04 08:42:14,CLI001364,PROD000119,Marketplace,2,339.82,0.076,679.64,51.65,627.99
PED0029051,2023-11-07 19:03:09,CLI001804,PROD000116,Marketplace,2,1013.9,0.041,2027.8,83.14,1944.66
PED0030074,2024-03-19 09:51:58,CLI000048,PROD000012,Marketplace,2,748.48,0.13,1496.96,194.6,1302.36
PED0028184,2025-01-07 10:56:53,CLI001234,PROD000143,Ecommerce,1,758.03,0.135,758.03,102.33,655.7
PED0022492,2024-11-07 17:31:51,CLI001483,PROD000082,Ecommerce,2,574.93,0.029,1149.86,33.35,1116.51
PED0042976,2025-01-30 18:10:53,CLI000180,PROD000033,Ecommerce,4,874.28,0.045,3497.12,157.37,3339.75
PED0021413,2024-09-01 01:31:21,CLI001126,PROD000146,Ecommerce,1,219.49,0.0,219.49,0.0,219.49
PED0035751,2025-06-15 14:04:16,CLI001711,PROD000021,Ecommerce,1,741.15,0.07,741.15,51.88,689.27
PED0042884,2024-11-20 02:42:39,CLI000664,PROD000028,Loja Física,1,903.76,0.11,903.76,99.41,804.35
PED0013242,2024-01-08 03:37:22,CLI000781,PROD000049,Ecommerce,1,840.24,0.059,840.24,49.57,790.67
PED0004939,2025-04-13 15:08:33,CLI000585,PROD000140,Ecommerce,1,779.84,0.005,779.84,3.9,775.94
PED0042162,2024-02-11 05:50:36,CLI001475,PROD000089,Ecommerce,1,514.17,0.089,514.17,45.76,468.41
PED0031392,2025-07-05 14:28:38,CLI000494,PROD000126,Ecommerce,1,486.88,0.03,486.88,14.61,472.27
PED0021138,2024-10-04 05:07:02,CLI001400,PROD000023,Marketplace,1,1022.96,0.015,1022.96,15.34,1007.62
PED0014390,2024-05-21 16:35:42,CLI000415,PROD000149,Ecommerce,2,286.69,0.016,573.38,9.17,564.21
PED0025521,2025-04-15 10:24:55,CLI000484,PROD000130,Ecommerce,1,730.17,0.023,730.17,16.79,713.38
PED0015247,2025-07-22 16:48:26,CLI001209,PROD000007,Loja Física,1,548.56,0.077,548.56,42.24,506.32
PED0028725,2025-01-18 16:18:20,CLI000449,PROD000055,Ecommerce,1,839.4,0.089,839.4,74.71,764.69
PED0018510,2025-06-13 04:34:23,CLI001691,PROD000110,Loja Física,2,396.65,0.101,793.3,80.12,713.18
PED0000065,2025-06-01 10:40:37,CLI001956,PROD000016,Marketplace,1,434.52,0.059,434.52,25.64,408.88
PED0011488,2024-06-20 03:25:40,CLI000338,PROD000113,Ecommerce,2,801.68,0.028,1603.36,44.89,1558.47
PED0014212,2023-09-15 15:35:48,CLI001175,PROD000148,Marketplace,2,459.25,0.075,918.5,68.89,849.61
PED0013067,2024-07-12 09:36:21,CLI000684,PROD000094,Ecommerce,1,856.53,0.071,856.53,60.81,795.72
PED0006760,2024-12-09 20:33:41,CLI000913,PROD000090,Ecommerce,1,938.82,0.082,938.82,76.98,861.84
PED0026149,2025-07-15 13:58:21,CLI001180,PROD000052,Marketplace,2,229.45,0.092,458.9,42.22,416.68
PED0013448,2025-02-14 07:53:54,CLI001562,PROD000145,Marketplace,1,421.13,0.016,421.13,6.74,414.39
PED0035607,2025-04-01 16:27:47,CLI000526,PROD000108,Ecommerce,1,367.16,0.141,367.16,51.77,315.39
PED0028306,2025-03-14 11:54:54,CLI000979,PROD000143,Ecommerce,1,781.28,0.134,781.28,104.69,676.59
PED0004266,2024-10-31 09:22:09,CLI000288,PROD000011,Ecommerce,1,118.69,0.028,118.69,3.32,115.37
PED0043360,2025-04-25 09:18:49,CLI001532,PROD000116,Ecommerce,2,894.92,0.024,1789.84,42.96,1746.88
PED0000496,2024-04-20 13:14:05,CLI000296,PROD000026,Loja Física,2,905.03,0.018,1810.06,32.58,1777.48
PED0042818,2024-08-12 09:44:16,CLI001101,PROD000010,Loja Física,1,73.03,0.0,73.03,0.0,73.03
PED0028811,2024-06-11 15:23:53,CLI000112,PROD000138,Ecommerce,1,188.34,0.045,188.34,8.48,179.86
PED0007680,2025-06-18 04:23:13,CLI000168,PROD000007,Ecommerce,2,675.1,0.059,1350.2,79.66,1270.54
PED0011119,2024-12-21 05:18:13,CLI000287,PROD000038,Ecommerce,1,695.21,0.019,695.21,13.21,682.0
PED0034379,2024-11-29 02:46:35,CLI000857,PROD000125,Ecommerce,2,324.91,0.0,649.82,0.0,649.82
PED0031505,2024-05-01 20:05:38,CLI001263,PROD000063,Loja Física,3,246.04,0.003,738.12,2.21,735.91
PED0039168,2024-12-08 17:37:48,CLI001127,PROD000009,Marketplace,1,446.37,0.053,446.37,23.66,422.71
PED0042843,2025-02-17 13:44:24,CLI001364,PROD000114,Ecommerce,1,645.31,0.013,645.31,8.39,636.92
PED0000529,2025-07-03 11:42:03,CLI000660,PROD000134,Ecommerce,1,210.69,0.051,210.69,10.75,199.94
PED0030977,2024-02-29 13:41:12,CLI000037,PROD000142,Marketplace,3,1068.93,0.094,3206.79,301.44,2905.35
PED0004166,2025-03-16 01:06:14,CLI000719,PROD000145,Ecommerce,1,350.5,0.078,350.5,27.34,323.16
PED0031011,2025-02-04 20:04:58,CLI001162,PROD000028,Marketplace,1,970.32,0.0,970.32,0.0,970.32
PED0016242,2024-12-24 20:42:30,CLI001204,PROD000134,Ecommerce,1,224.42,0.046,224.42,10.32,214.1
PED0024862,2025-07-22 06:01:07,CLI001552,PROD000079,Ecommerce,2,1194.97,0.0,2389.94,0.0,2389.94
PED0017958,2025-01-21 23:28:57,CLI000017,PROD000011,Ecommerce,2,115.9,0.074,231.8,17.15,214.65
PED0000378,2023-09-30 13:25:31,CLI001261,PROD000096,Ecommerce,1,986.59,0.071,986.59,70.05,916.54
PED0039827,2025-05-20 11:36:33,CLI000782,PROD000031,Ecommerce,1,880.18,0.112,880.18,98.58,781.6
PED0022219,2025-04-21 13:33:35,CLI001199,PROD000070,Ecommerce,5,151.74,0.086,758.7,65.25,693.45
PED0035831,2025-05-17 09:32:28,CLI000229,PROD000051,Ecommerce,1,491.33,0.109,491.33,53.55,437.78
PED0015638,2025-05-14 16:22:00,CLI000985,PROD000121,Ecommerce,3,935.87,0.068,2807.61,190.92,2616.69
PED0009499,2024-08-07 15:01:50,CLI000562,PROD000134,Ecommerce,2,199.2,0.08,398.4,31.87,366.53
PED0015671,2024-12-14 11:14:31,CLI001337,PROD000032,Ecommerce,1,924.75,0.026,924.75,24.04,900.71
PED0005873,2025-01-11 18:46:40,CLI000510,PROD000105,Loja Física,2,630.99,0.035,1261.98,44.17,1217.81
PED0015601,2025-01-12 17:53:35,CLI001589,PROD000113,Ecommerce,1,774.52,0.056,774.52,43.37,731.15
PED0037739,2024-06-04 02:21:56,CLI001137,PROD000003,Loja Física,1,470.97,0.132,470.97,62.17,408.8
PED0018284,2025-04-13 14:29:47,CLI000585,PROD000051,Ecommerce,1,637.77,0.121,637.77,77.17,560.6
PED0014043,2025-07-29 14:41:33,CLI000267,PROD000050,Ecommerce,1,399.26,0.0,399.26,0.0,399.26
PED0003363,2025-02-15 17:10:40,CLI001152,PROD000045,Ecommerce,1,171.2,0.092,171.2,15.75,155.45
PED0003900,2024-08-01 14:11:09,CLI001604,PROD000060,Marketplace,3,1142.23,0.2,3426.69,685.34,2741.35
PED0038944,2025-05-08 11:18:01,CLI001129,PROD000143,Marketplace,1,889.97,0.038,889.97,33.82,856.15
PED0006393,2025-01-20 12:35:33,CLI000569,PROD000038,Ecommerce,1,651.15,0.14,651.15,91.16,559.99
PED0001492,2024-01-31 11:25:23,CLI001093,PROD000052,Ecommerce,1,262.09,0.054,262.09,14.15,247.94
PED0019124,2025-01-12 15:11:33,CLI001103,PROD000016,Ecommerce,2,414.51,0.089,829.02,73.78,755.24
PED0007864,2024-11-08 17:33:26,CLI000282,PROD000079,Ecommerce,2,1195.76,0.129,2391.52,308.51,2083.01
PED0014843,2024-04-05 10:07:04,CLI001964,PROD000094,Ecommerce,1,829.43,0.064,829.43,53.08,776.35
PED0040291,2025-07-31 03:14:51,CLI001406,PROD000133,Ecommerce,1,351.13,0.014,351.13,4.92,346.21
PED0010784,2024-08-04 04:31:34,CLI001185,PROD000083,Ecommerce,2,360.97,0.047,721.94,33.93,688.01
PED0026125,2025-03-15 04:56:26,CLI000467,PROD000043,Ecommerce,2,356.3,0.022,712.6,15.68,696.92
PED0017356,2024-10-31 14:18:33,CLI001869,PROD000091,Ecommerce,3,733.39,0.073,2200.17,160.61,2039.56
PED0028372,2025-05-10 15:51:06,CLI001953,PROD000033,Marketplace,1,1008.76,0.0,1008.76,0.0,1008.76
PED0006653,2024-12-04 22:18:32,CLI001402,PROD000059,Ecommerce,1,565.57,0.08,565.57,45.25,520.32
PED0018835,2023-07-13 17:50:23,CLI001092,PROD000007,Ecommerce,1,580.49,0.0,580.49,0.0,580.49
PED0013583,2024-05-26 23:31:38,CLI001205,PROD000079,Loja Física,2,1079.75,0.036,2159.5,77.74,2081.76
PED0008832,2025-02-24 16:17:02,CLI001608,PROD000005,Ecommerce,2,797.48,0.041,1594.96,65.39,1529.57
PED0031051,2024-04-10 12:47:42,CLI000919,PROD000040,Ecommerce,3,85.56,0.023,256.68,5.9,250.78
PED0004093,2023-10-08 09:50:51,CLI001675,PROD000090,Loja Física,2,1025.48,0.077,2050.96,157.92,1893.04
PED0015249,2024-06-16 12:11:00,CLI001587,PROD000100,Marketplace,1,211.78,0.112,211.78,23.72,188.06
PED0019919,2024-10-29 11:16:32,CLI000290,PROD000100,Ecommerce,3,206.41,0.03,619.23,18.58,600.65
PED0007275,2024-06-19 12:08:59,CLI001988,PROD000005,Marketplace,2,796.36,0.028,1592.72,44.6,1548.12
PED0014087,2025-04-17 20:06:04,CLI000208,PROD000147,Loja Física,1,863.18,0.142,863.18,122.57,740.61
PED0004353,2024-10-04 22:34:43,CLI001039,PROD000105,Ecommerce,2,691.55,0.101,1383.1,139.69,1243.41
PED0023166,2025-06-20 01:00:56,CLI000820,PROD000082,Ecommerce,1,598.86,0.086,598.86,51.5,547.36
PED0032000,2024-09-17 20:36:37,CLI000279,PROD000011,Marketplace,1,131.33,0.086,131.33,11.29,120.04
PED0033655,2025-07-19 12:33:47,CLI000497,PROD000123,Ecommerce,1,900.58,0.021,900.58,18.91,881.67
PED0030210,2024-08-21 15:04:25,CLI001724,PROD000139,Ecommerce,3,891.82,0.012,2675.46,32.11,2643.35
PED0043703,2025-06-14 09:33:50,CLI001846,PROD000083,Ecommerce,3,396.43,0.146,1189.29,173.64,1015.65
PED0034797,2025-05-21 16:34:16,CLI001167,PROD000149,Ecommerce,2,240.61,0.018,481.22,8.66,472.56
PED0010434,2024-06-01 14:51:59,CLI000493,PROD000087,Marketplace,1,1072.57,0.014,1072.57,15.02,1057.55
PED0028985,2024-04-08 14:25:00,CLI001958,PROD000140,Marketplace,1,694.3,0.034,694.3,23.61,670.69
PED0038331,2024-10-20 11:19:56,CLI000098,PROD000026,Ecommerce,2,956.73,0.024,1913.46,45.92,1867.54
PED0035416,2024-09-15 11:38:47,CLI000521,PROD000078,Ecommerce,1,321.72,0.011,321.72,3.54,318.18
PED0033672,2023-09-29 15:49:55,CLI001769,PROD000115,Loja Física,2,305.06,0.021,610.12,12.81,597.31
PED0005325,2024-05-13 12:41:04,CLI000262,PROD000138,Ecommerce,1,175.89,0.101,175.89,17.76,158.13
PED0006087,2024-02-28 12:40:36,CLI000033,PROD000018,Marketplace,2,1058.33,0.128,2116.66,270.93,1845.73
PED0023160,2024-08-10 09:10:20,CLI000516,PROD000135,Ecommerce,2,695.12,0.079,1390.24,109.83,1280.41
PED0025558,2023-06-28 02:00:53,CLI001029,PROD000020,Ecommerce,1,1139.33,0.133,1139.33,151.53,987.8
PED0011582,2023-12-28 05:45:58,CLI001148,PROD000039,Ecommerce,1,75.84,0.056,75.84,4.25,71.59
PED0023271,2025-07-25 15:32:54,CLI000912,PROD000069,Ecommerce,1,173.79,0.03,173.79,5.21,168.58
PED0024236,2023-09-18 14:21:15,CLI001461,PROD000129,Ecommerce,3,918.94,0.095,2756.82,261.9,2494.92
PED0022721,2025-04-05 20:08:37,CLI001752,PROD000093,Ecommerce,1,561.23,0.0,561.23,0.0,561.23
PED0032492,2025-02-28 09:53:31,CLI001145,PROD000058,Marketplace,2,1033.46,0.076,2066.92,157.09,1909.83
PED0042483,2024-10-27 19:28:23,CLI000453,PROD000108,Ecommerce,2,337.59,0.057,675.18,38.49,636.69
PED0011807,2025-06-14 16:15:55,CLI001846,PROD000149,Ecommerce,2,236.91,0.097,473.82,45.96,427.86
PED0011216,2024-11-11 15:35:05,CLI001952,PROD000063,Marketplace,2,243.15,0.091,486.3,44.25,442.05
PED0013164,2025-04-21 10:50:51,CLI000518,PROD000029,Marketplace,2,149.91,0.027,299.82,8.1,291.72
PED0010442,2024-09-26 10:05:28,CLI001618,PROD000051,Loja Física,2,573.58,0.055,1147.16,63.09,1084.07
PED0036445,2024-04-07 15:10:32,CLI001107,PROD000053,Ecommerce,1,33.17,0.139,33.17,4.61,28.56
PED0015488,2024-11-19 06:35:59,CLI000073,PROD000092,Ecommerce,3,649.43,0.124,1948.29,241.59,1706.7
PED0022670,2023-12-15 13:15:23,CLI001535,PROD000022,Ecommerce,1,537.4,0.061,537.4,32.78,504.62
PED0014843,2024-08-21 21:30:26,CLI001289,PROD000116,Ecommerce,1,1078.83,0.064,1078.83,69.05,1009.78
PED0005681,2024-08-31 20:26:25,CLI000022,PROD000010,Ecommerce,1,57.86,0.167,57.86,9.66,48.2
PED0000321,2023-02-23 20:50:39,CLI000761,PROD000123,Ecommerce,1,1050.9,0.003,1050.9,3.15,1047.75
PED0008345,2025-06-01 19:19:22,CLI000811,PROD000121,Marketplace,1,941.44,0.032,941.44,30.13,911.31
PED0039506,2025-03-31 16:14:49,CLI000947,PROD000073,Ecommerce,3,475.9,0.072,1427.7,102.79,1324.91
PED0023901,2024-02-09 19:02:29,CLI001146,PROD000029,Marketplace,1,164.64,0.083,164.64,13.67,150.97
PED0008815,2025-06-23 12:40:49,CLI001095,PROD000027,Ecommerce,1,1002.78,0.039,1002.78,39.11,963.67
PED0000226,2025-05-20 13:13:26,CLI001936,PROD000095,Ecommerce,1,969.95,0.0,969.95,0.0,969.95
PED0004179,2024-12-14 11:33:39,CLI000432,PROD000047,Ecommerce,1,275.53,0.055,275.53,15.15,260.38
PED0016327,2025-06-24 13:41:54,CLI001740,PROD000076,Marketplace,4,335.92,0.022,1343.68,29.56,1314.12
PED0022339,2025-03-15 21:58:59,CLI001965,PROD000052,Ecommerce,1,256.54,0.049,256.54,12.57,243.97
PED0004030,2024-11-21 10:08:35,CLI001223,PROD000122,Loja Física,2,168.7,0.05,337.4,16.87,320.53
PED0005201,2025-05-12 00:48:52,CLI000788,PROD000072,Loja Física,1,931.55,0.012,931.55,11.18,920.37
PED0009505,2024-11-14 10:16:27,CLI001987,PROD000037,Marketplace,1,1057.27,0.057,1057.27,60.26,997.01
PED0030258,2025-06-21 11:45:11,CLI001097,PROD000144,Ecommerce,4,1108.41,0.066,4433.64,292.62,4141.02
PED0028627,2024-04-07 11:47:42,CLI000632,PROD000121,Marketplace,1,850.38,0.145,850.38,123.31,727.07
PED0004866,2024-08-31 16:59:24,CLI000022,PROD000121,Ecommerce,2,1009.75,0.111,2019.5,224.16,1795.34
PED0027560,2024-10-02 13:22:10,CLI001878,PROD000076,Ecommerce,2,323.01,0.149,646.02,96.26,549.76
PED0013611,2024-11-29 23:44:37,CLI000767,PROD000042,Marketplace,1,236.95,0.11,236.95,26.06,210.89
PED0026782,2023-08-23 09:34:51,CLI001278,PROD000097,Ecommerce,1,336.89,0.077,336.89,25.94,310.95
PED0013732,2024-09-23 14:57:29,CLI000266,PROD000088,Ecommerce,1,753.75,0.053,753.75,39.95,713.8
PED0011105,2025-01-03 09:35:36,CLI000343,PROD000082,Ecommerce,2,559.66,0.065,1119.32,72.76,1046.56
PED0002404,2024-09-26 18:48:13,CLI000712,PROD000096,Ecommerce,3,869.23,0.015,2607.69,39.12,2568.57
PED0008033,2024-12-22 22:35:33,CLI001307,PROD000097,Marketplace,1,341.62,0.0,341.62,0.0,341.62
PED0003314,2025-07-07 17:57:18,CLI001612,PROD000124,Ecommerce,2,715.24,0.034,1430.48,48.64,1381.84
PED0000393,2025-07-01 13:39:33,CLI001320,PROD000122,Ecommerce,1,129.13,0.077,129.13,9.94,119.19
PED0025247,2024-07-11 16:27:27,CLI001373,PROD000032,Marketplace,3,898.28,0.064,2694.84,172.47,2522.37
PED0015521,2025-03-22 19:29:32,CLI000859,PROD000037,Marketplace,1,1314.2,0.151,1314.2,198.44,1115.76
PED0007155,2024-10-06 13:04:53,CLI001117,PROD000044,Marketplace,2,967.31,0.055,1934.62,106.4,1828.22
PED0002070,2024-05-13 19:16:23,CLI000262,PROD000127,Ecommerce,1,903.84,0.116,903.84,104.85,798.99
PED0006658,2025-05-09 19:34:33,CLI001425,PROD000057,Marketplace,2,889.81,0.132,1779.62,234.91,1544.71
PED0007092,2023-03-03 16:52:09,CLI001126,PROD000003,Marketplace,3,537.26,0.029,1611.78,46.74,1565.04
PED0043904,2025-02-18 22:01:05,CLI001388,PROD000065,Ecommerce,2,553.57,0.026,1107.14,28.79,1078.35
PED0013057,2024-08-23 15:29:51,CLI001918,PROD000081,Loja Física,2,628.97,0.179,1257.94,225.17,1032.77
PED0022650,2025-06-22 11:10:08,CLI000637,PROD000001,Loja Física,1,340.75,0.2,340.75,68.15,272.6
PED0011121,2023-07-01 23:28:23,CLI001581,PROD000059,Ecommerce,2,745.33,0.07,1490.66,104.35,1386.31
PED0019339,2023-06-02 14:36:17,CLI001268,PROD000133,Ecommerce,1,378.64,0.084,378.64,31.81,346.83
PED0013035,2025-04-19 14:51:11,CLI001460,PROD000092,Ecommerce,2,638.47,0.057,1276.94,72.79,1204.15
PED0004351,2023-07-19 11:18:25,CLI000827,PROD000015,Ecommerce,2,686.42,0.083,1372.84,113.95,1258.89
PED0027551,2025-06-27 13:22:31,CLI000350,PROD000053,Ecommerce,1,30.14,0.107,30.14,3.22,26.92
PED0038617,2025-07-30 19:13:33,CLI000714,PROD000017,Ecommerce,3,573.07,0.071,1719.21,122.06,1597.15
PED0023747,2024-09-24 00:44:13,CLI001948,PROD000032,Ecommerce,2,1116.43,0.0,2232.86,0.0,2232.86
PED0036645,2024-03-06 03:26:48,CLI000521,PROD000054,Marketplace,1,993.38,0.171,993.38,169.87,823.51
PED0008367,2025-07-16 09:57:19,CLI001810,PROD000091,Marketplace,2,655.03,0.196,1310.06,256.77,1053.29
PED0023295,2025-05-23 13:35:25,CLI001566,PROD000134,Ecommerce,1,183.51,0.187,183.51,34.32,149.19
PED0010825,2025-06-25 09:14:37,CLI001795,PROD000062,Ecommerce,1,1062.11,0.092,1062.11,97.71,964.4
PED0001908,2025-03-15 11:13:07,CLI001071,PROD000074,Ecommerce,1,1069.66,0.118,1069.66,126.22,943.44
PED0001522,2025-04-03 16:19:44,CLI000394,PROD000002,Loja Física,3,337.52,0.13,1012.56,131.63,880.93
PED0019436,2025-03-05 00:22:11,CLI000669,PROD000029,Ecommerce,1,139.3,0.0,139.3,0.0,139.3
PED0030055,2024-05-28 19:14:17,CLI000251,PROD000127,Ecommerce,1,1000.97,0.0,1000.97,0.0,1000.97
PED0018648,2025-07-15 05:22:08,CLI000701,PROD000083,Ecommerce,3,387.76,0.07,1163.28,81.43,1081.85
PED0039711,2025-06-22 18:02:36,CLI000189,PROD000017,Ecommerce,1,505.12,0.18,505.12,90.92,414.2
PED0006950,2023-09-21 17:18:26,CLI000825,PROD000031,Ecommerce,2,870.79,0.0,1741.58,0.0,1741.58
PED0010561,2024-10-21 03:20:39,CLI001974,PROD000078,Marketplace,2,304.88,0.073,609.76,44.51,565.25
PED0018756,2025-01-06 09:25:35,CLI000970,PROD000111,Ecommerce,2,94.01,0.098,188.02,18.43,169.59
PED0037629,2024-06-10 12:34:35,CLI000746,PROD000125,Ecommerce,1,292.77,0.004,292.77,1.17,291.6
PED0031714,2024-11-14 04:09:56,CLI000406,PROD000076,Ecommerce,1,278.97,0.052,278.97,14.51,264.46
PED0027372,2024-01-21 17:22:27,CLI000174,PROD000013,Ecommerce,2,1122.74,0.086,2245.48,193.11,2052.37
PED0036168,2023-09-17 09:50:19,CLI000077,PROD000133,Ecommerce,1,390.17,0.076,390.17,29.65,360.52
PED0016049,2024-04-17 14:43:30,CLI000529,PROD000070,Loja Física,1,183.55,0.019,183.55,3.49,180.06
PED0043091,2024-02-04 12:34:31,CLI001654,PROD000041,Marketplace,1,362.29,0.095,362.29,34.42,327.87
PED0008236,2024-04-11 12:54:20,CLI000188,PROD000086,Loja Física,1,832.45,0.157,832.45,130.69,701.76
PED0035356,2024-11-03 19:27:43,CLI001455,PROD000123,Marketplace,1,913.36,0.102,913.36,93.16,820.2
PED0028125,2024-06-11 19:25:49,CLI000233,PROD000036,Ecommerce,1,321.44,0.064,321.44,20.57,300.87
PED0036559,2024-11-04 16:01:38,CLI000933,PROD000040,Ecommerce,3,86.51,0.055,259.53,14.27,245.26
PED0042569,2024-10-29 14:25:20,CLI000827,PROD000053,Ecommerce,2,32.31,0.0,64.62,0.0,64.62
PED0002472,2025-02-02 14:45:39,CLI001609,PROD000147,Ecommerce,1,861.1,0.023,861.1,19.81,841.29
PED0043828,2024-12-22 16:39:25,CLI000128,PROD000021,Ecommerce,2,647.61,0.109,1295.22,141.18,1154.04
PED0026803,2025-07-24 18:19:37,CLI001892,PROD000121,Ecommerce,1,1005.34,0.049,1005.34,49.26,956.08
PED0023018,2023-08-28 09:00:39,CLI000843,PROD000139,Ecommerce,1,882.07,0.119,882.07,104.97,777.1
PED0018397,2023-11-26 18:15:35,CLI000114,PROD000005,Loja Física,2,730.14,0.055,1460.28,80.32,1379.96
PED0020408,2024-06-14 15:27:02,CLI001759,PROD000050,Ecommerce,2,392.2,0.025,784.4,19.61,764.79
PED0038927,2025-04-22 20:04:57,CLI000707,PROD000146,Marketplace,1,231.08,0.104,231.08,24.03,207.05
PED0040213,2025-04-15 17:51:09,CLI000484,PROD000039,Ecommerce,3,77.52,0.0,232.56,0.0,232.56
PED0018544,2025-04-30 15:51:08,CLI000422,PROD000106,Ecommerce,1,967.44,0.002,967.44,1.93,965.51
PED0028163,2024-02-08 13:19:32,CLI000147,PROD000083,Ecommerce,1,402.79,0.115,402.79,46.32,356.47
PED0022164,2023-08-10 18:49:00,CLI000352,PROD000041,Marketplace,2,451.76,0.036,903.52,32.53,870.99
PED0030678,2025-05-27 20:27:12,CLI001592,PROD000041,Marketplace,1,447.41,0.023,447.41,10.29,437.12
PED0016123,2025-03-14 14:56:45,CLI000979,PROD000027,Marketplace,1,1237.37,0.073,1237.37,90.33,1147.04
PED0008690,2025-04-28 15:47:14,CLI001806,PROD000062,Ecommerce,1,1225.63,0.014,1225.63,17.16,1208.47
PED0024150,2025-01-08 09:25:42,CLI000996,PROD000138,Ecommerce,1,152.96,0.0,152.96,0.0,152.96
PED0018248,2024-10-27 06:24:11,CLI000509,PROD000057,Ecommerce,1,844.92,0.062,844.92,52.39,792.53
PED0027395,2025-01-17 14:14:18,CLI001273,PROD000010,Ecommerce,1,67.04,0.086,67.04,5.77,61.27
PED0037078,2025-04-18 04:34:00,CLI001713,PROD000053,Ecommerce,1,31.08,0.0,31.08,0.0,31.08
PED0012073,2024-12-21 01:10:43,CLI001983,PROD000141,Ecommerce,1,1002.07,0.075,1002.07,75.16,926.91
PED0022891,2024-09-17 15:33:06,CLI000065,PROD000041,Ecommerce,1,445.47,0.013,445.47,5.79,439.68
PED0037799,2025-01-28 23:57:53,CLI000841,PROD000051,Ecommerce,2,517.15,0.152,1034.3,157.21,877.09
PED0041875,2025-05-13 02:35:53,CLI000049,PROD000123,Loja Física,3,814.19,0.087,2442.57,212.5,2230.07
PED0001232,2024-09-10 01:01:33,CLI001002,PROD000054,Ecommerce,1,910.48,0.0,910.48,0.0,910.48
PED0042671,2025-02-01 20:57:50,CLI001719,PROD000122,Ecommerce,1,163.85,0.081,163.85,13.27,150.58
PED0005004,2024-10-20 13:12:53,CLI001384,PROD000138,Marketplace,4,196.68,0.012,786.72,9.44,777.28
PED0028077,2025-04-02 11:35:44,CLI000035,PROD000003,Ecommerce,1,479.8,0.121,479.8,58.06,421.74
PED0015153,2024-01-01 13:13:56,CLI000237,PROD000146,Ecommerce,2,201.14,0.135,402.28,54.31,347.97
PED0015569,2023-06-03 19:33:57,CLI001621,PROD000077,Ecommerce,3,719.88,0.1,2159.64,215.96,1943.68
PED0005341,2024-10-13 07:58:45,CLI000828,PROD000132,Ecommerce,1,1098.82,0.11,1098.82,120.87,977.95
PED0004822,2025-03-20 16:54:40,CLI001015,PROD000146,Loja Física,1,214.12,0.081,214.12,17.34,196.78
PED0027642,2024-05-08 14:33:28,CLI001895,PROD000026,Loja Física,2,889.25,0.014,1778.5,24.9,1753.6
PED0000615,2025-01-07 19:17:35,CLI000368,PROD000108,Ecommerce,1,394.43,0.087,394.43,34.32,360.11
PED0013911,2024-04-25 11:01:06,CLI000535,PROD000134,Loja Física,2,230.53,0.027,461.06,12.45,448.61
PED0002720,2024-08-15 12:10:02,CLI001134,PROD000125,Ecommerce,5,314.74,0.016,1573.7,25.18,1548.52
PED0012995,2024-12-20 15:23:22,CLI000357,PROD000088,Ecommerce,2,695.72,0.11,1391.44,153.06,1238.38
PED0020854,2024-06-20 21:22:04,CLI001359,PROD000007,Ecommerce,1,586.01,0.039,586.01,22.85,563.16
PED0029879,2024-02-28 10:06:59,CLI000085,PROD000147,Marketplace,3,732.69,0.085,2198.07,186.84,2011.23
PED0012928,2025-02-06 00:51:25,CLI001661,PROD000140,Loja Física,3,703.7,0.073,2111.1,154.11,1956.99
PED0011855,2023-03-30 16:10:32,CLI000553,PROD000070,Ecommerce,2,182.9,0.068,365.8,24.87,340.93
PED0038604,2025-04-12 11:41:45,CLI001957,PROD000077,Marketplace,1,753.18,0.148,753.18,111.47,641.71
PED0018415,2025-07-28 19:00:04,CLI001120,PROD000103,Marketplace,1,699.81,0.0,699.81,0.0,699.81
PED0040794,2024-11-13 18:16:39,CLI001005,PROD000069,Ecommerce,2,148.78,0.154,297.56,45.82,251.74
PED0007385,2025-04-16 17:01:33,CLI001010,PROD000001,Marketplace,1,417.32,0.073,417.32,30.46,386.86
PED0044197,2025-02-09 18:54:34,CLI000496,PROD000041,Ecommerce,1,452.52,0.128,452.52,57.92,394.6
PED0001677,2025-04-15 17:17:09,CLI000484,PROD000112,Ecommerce,2,591.91,0.121,1183.82,143.24,1040.58
PED0012565,2025-02-02 18:44:26,CLI001609,PROD000147,Marketplace,4,685.64,0.016,2742.56,43.88,2698.68
PED0003210,2025-08-08 18:33:24,CLI001638,PROD000048,Ecommerce,2,502.69,0.098,1005.38,98.53,906.85
PED0006935,2023-08-17 18:52:08,CLI001079,PROD000097,Ecommerce,1,333.32,0.065,333.32,21.67,311.65
PED0006520,2024-04-17 22:00:21,CLI000498,PROD000056,Loja Física,1,317.03,0.085,317.03,26.95,290.08
PED0033936,2024-05-11 11:21:55,CLI000579,PROD000082,Loja Física,1,652.33,0.036,652.33,23.48,628.85
PED0007989,2023-03-16 09:25:10,CLI001115,PROD000105,Loja Física,1,716.85,0.076,716.85,54.48,662.37
PED0012380,2023-06-12 10:49:43,CLI001229,PROD000070,Marketplace,2,157.21,0.059,314.42,18.55,295.87
